          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
        11.5       0.0005         0.57      2.94541       0       0.0456   0.00999004    0.0524751     0.868983    -0.688199     -0.88793 
        11.5       0.0005        0.699      2.22533       1       0.0498    0.0111529    0.0560642     0.888267    -0.561671    -0.688838 
        11.5        0.003        0.089      10.8496       2       0.0222    0.0028588    0.0244772     0.906967    -0.796551     -1.04582 
        11.5        0.003        0.101      10.1174       3       0.0227   0.00264141    0.0250483     0.906249    -0.889039     -1.26868 
        11.5        0.003        0.117      9.31615       4       0.0256   0.00279791    0.0253639      1.00931    0.0843976     0.128848 
        11.5        0.003        0.155      7.91793       5       0.0288   0.00266458    0.0257318      1.11924      1.15146      2.55984 
        11.5        0.003        0.244      5.96918       6       0.0281   0.00259876    0.0273657      1.02683      0.28257     0.615784 
        11.5        0.003        0.361      4.51176       7       0.0284   0.00271692    0.0310656     0.914196    -0.981099     -1.95452 
          44        0.003        0.341      9.22129       8       0.0379   0.00472216    0.0349581      1.08416     0.622999     0.832586 
          44        0.003        0.386      8.36598       9        0.035   0.00420408    0.0360988     0.969562    -0.261358    -0.361154 
          44        0.003        0.446      7.39288      10       0.0316   0.00380055    0.0373016     0.847148     -1.50022     -2.16385 
          44        0.003        0.592      5.50675      11       0.0412    0.0044557    0.0384571      1.07132     0.615604      1.38641 
